reward,difficulty,duration,offer_id_t,web,email,mobile,social,bogo,discount,informational,mem_id_t,time,gender,age,income,membership_year,membership_month,membership_day,offer completed,offer received,offer viewed,transaction
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,80dd8428e215496688f007494fff6600,0,M,59.0,31000.0,2018,5,Saturday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,981097a0c3a04335a77b9727d29e9bc1,504,F,48.0,54000.0,2016,7,Monday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,1561efceb87d412c904fd89698118fd5,504,F,70.0,94000.0,2016,10,Wednesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,1981c9ebfc3c4e1fa532035806a8c60e,0,M,67.0,31000.0,2017,7,Monday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,1981c9ebfc3c4e1fa532035806a8c60e,504,M,67.0,31000.0,2017,7,Monday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,d841103ad25f4103bb3d93989f3dad32,504,F,45.0,89000.0,2018,7,Friday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,bcbd951fa30e4b22a3683e7a3e211f98,504,M,66.0,70000.0,2018,4,Monday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,946eee504439450a8b38ef5009b688c6,168,F,84.0,112000.0,2017,9,Friday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,4bdbd489583245e6a3a39456dccfc1d2,408,M,21.0,71000.0,2015,11,Wednesday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,a5eb8d8f9d90410fa3971ba125926072,0,F,66.0,62000.0,2018,1,Monday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,111c8272538f468c9801fd22d16ffcdc,408,F,45.0,35000.0,2015,2,Friday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,07220f70535d46459cbe0ca0e2c85dec,0,M,36.0,61000.0,2017,9,Wednesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,3cded3f0894749648ccf3159d2bd9c79,0,F,69.0,118000.0,2015,9,Monday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,96ef48731cec466595fb2f9930694d53,576,M,72.0,62000.0,2017,11,Wednesday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,f8e6f303728449f0a610f7fce625d1da,576,M,87.0,96000.0,2014,4,Sunday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,b3533603c9e545cc96949e1f7e195eb9,408,F,73.0,109000.0,2016,1,Friday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,b3533603c9e545cc96949e1f7e195eb9,504,F,73.0,109000.0,2016,1,Friday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,6ee360b5c2ed4232b41fa2cc677b23f7,0,F,74.0,63000.0,2017,9,Thursday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,6ee360b5c2ed4232b41fa2cc677b23f7,576,F,74.0,63000.0,2017,9,Thursday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,2f442d5255324bbd9438b8a213544532,408,M,89.0,96000.0,2016,5,Saturday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,38f02eb17af04d55b4cff9dacba7e54c,576,M,65.0,80000.0,2015,12,Thursday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,be15020b871e45ab8e2e1b9e6a8cec75,0,F,24.0,46000.0,2018,7,Monday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,df893f66c0bc47d288e62f4836925e4a,168,M,35.0,34000.0,2014,10,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,8cf585e5a4844d90bcfbf10556a5bc51,504,M,80.0,98000.0,2017,2,Saturday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,8cf585e5a4844d90bcfbf10556a5bc51,168,M,80.0,98000.0,2017,2,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,9f13816eb7654cfd8a5a5fded2b92416,168,F,19.0,42000.0,2016,5,Thursday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,f1c2a53947ee4c5db8fec148a19f04d8,0,M,60.0,52000.0,2014,2,Sunday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,681ad9de9d854246a517376db27d4cc1,0,F,70.0,56000.0,2016,3,Friday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,a42c66f6abfb40df85014739db64faf0,408,F,86.0,76000.0,2016,1,Friday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,88dbd4e3b5514e43834f0e8edeeadace,504,M,45.0,57000.0,2017,10,Sunday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,2551b0b1ec404ea89fbaae4c9cce7232,0,M,52.0,46000.0,2018,5,Tuesday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,87baffa663b24a639035a82459834c62,168,M,67.0,91000.0,2017,12,Tuesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,5da12276a82b4cdb908cb4977877d3b4,576,M,59.0,83000.0,2017,3,Monday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,5443eb16574045d7a7c3b4b2d990944d,408,M,54.0,78000.0,2018,5,Sunday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,cd10ba15be244a36a61dc4256e7d6f6b,576,F,72.0,94000.0,2017,6,Friday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,cd10ba15be244a36a61dc4256e7d6f6b,408,F,72.0,94000.0,2017,6,Friday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,64819ea1d8b64913a80d8ea0b9f071c5,408,F,46.0,82000.0,2018,3,Friday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,401f773670d94a7488581e99777c6c8f,0,M,60.0,94000.0,2017,12,Tuesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,8efe784d3d864d1294e5d6c71af22032,576,F,27.0,51000.0,2016,2,Wednesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,681f57254d5541e0a9b5948929811bce,408,F,57.0,92000.0,2016,10,Saturday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,681f57254d5541e0a9b5948929811bce,504,F,57.0,92000.0,2016,10,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,33be916683434fa3b66027d490a33e2c,0,M,40.0,56000.0,2017,4,Thursday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,d61f587847c54c18b2761b70417df7bc,168,M,75.0,51000.0,2016,4,Monday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,1f7289c15fe14adab43983d43d4a0390,0,M,58.0,31000.0,2015,12,Sunday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,c4ccd694c25247fc82132a4a883bd1d1,0,F,65.0,79000.0,2016,8,Saturday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,0a2d08c3970c4d2181711b61f4f9cb31,0,M,54.0,97000.0,2018,5,Friday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,5c0aa6d30a3d47f38d30cf72d180e75d,408,M,71.0,78000.0,2017,5,Monday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,37818e0cd6f445d09cb815cd50bc1b65,576,F,67.0,94000.0,2018,3,Sunday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,69838acae199421ca9971239c1a39ece,0,M,53.0,58000.0,2017,12,Wednesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,3b23884e551e45ffbd81a7370170180a,408,F,22.0,44000.0,2017,4,Monday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,618b57b6b4d744d7a05781aef81f917f,408,F,41.0,77000.0,2016,4,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,30002046af73413ea8e4f61e8c79793f,576,F,56.0,93000.0,2017,5,Sunday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,f99c2a5198dd418e903637fcab51477f,504,F,33.0,40000.0,2018,1,Thursday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,e720be9d0af24df79b101ea36f347aa6,168,M,42.0,74000.0,2018,2,Friday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,e720be9d0af24df79b101ea36f347aa6,408,M,42.0,74000.0,2018,2,Friday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,834dede1a06246598ffddc82d4ef02e9,168,F,43.0,61000.0,2016,12,Wednesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,2e60dab0d4ce46faa0cd690ac315c440,0,F,56.0,93000.0,2018,6,Wednesday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,2e60dab0d4ce46faa0cd690ac315c440,168,F,56.0,93000.0,2018,6,Wednesday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,e84de732891044a284ae13eed5a29a63,576,M,65.0,36000.0,2015,6,Saturday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,8afd61052075479bacfe7dec6a27111c,504,F,49.0,75000.0,2018,3,Wednesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,34033b32f2124d099cf8e1bd8cfe28d1,168,M,34.0,60000.0,2016,12,Saturday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,34033b32f2124d099cf8e1bd8cfe28d1,408,M,34.0,60000.0,2016,12,Saturday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,5d5acd4ed83c4527ab3400ebc623e05e,168,M,19.0,74000.0,2018,1,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,43005ea0767043898ec9ae15e0a64e33,504,F,73.0,72000.0,2016,2,Sunday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,7b28acaeabb6479a82d9dfa4a0e7a9e1,408,F,48.0,62000.0,2017,9,Saturday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,7b28acaeabb6479a82d9dfa4a0e7a9e1,576,F,48.0,62000.0,2017,9,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,e791900140c943b2b5a4b60b07cd3e92,576,M,56.0,50000.0,2018,4,Thursday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,0a0730c8bc904102a088b1e2e9b6e7a7,408,F,24.0,73000.0,2017,10,Tuesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,becf045d910a4676adc86bb2053165cf,576,F,62.0,85000.0,2015,12,Thursday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,347a75e83b70480ba7b53c7f737ebb4a,168,F,82.0,55000.0,2015,12,Friday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,e6ed082e2f7a4f9f94466b7fdb560f05,168,F,65.0,74000.0,2016,1,Monday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,b9c2811b721840d7a4b38bcad4c938e0,504,M,46.0,49000.0,2017,7,Thursday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,91b6794119874c0e94e620a47fb56a57,168,M,39.0,52000.0,2017,8,Sunday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,d0566c76d51e4ef39cf52fa4cd35fab2,408,M,45.0,67000.0,2016,11,Sunday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,616feaab99fa45408eee67528234d5f6,576,F,75.0,52000.0,2015,4,Friday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,616feaab99fa45408eee67528234d5f6,168,F,75.0,52000.0,2015,4,Friday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,7939926d26104fe08b6ebe8f39667dbd,576,M,23.0,69000.0,2017,8,Tuesday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,2c3a15a27abf4226bd0390441af59fd7,0,F,74.0,36000.0,2018,1,Thursday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,829e2363d8764ef98a8aee9159028621,0,M,45.0,43000.0,2016,5,Sunday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,5fba278a9397401092b2aeb712925597,168,F,73.0,80000.0,2016,6,Sunday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,074c9939731945d5a71735d8997a22c5,168,M,19.0,59000.0,2015,8,Friday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,31cad73d4c524897a39722ec598aeb75,408,F,52.0,119000.0,2018,2,Tuesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,1c1a3243eaed47058cc3167b282fd83a,168,F,48.0,79000.0,2017,4,Thursday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,91ccf5dc4998403e94205f194efd95e0,168,F,40.0,79000.0,2015,9,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,5aff0af6169e476692a5a68648e9f9cc,504,F,91.0,64000.0,2017,9,Wednesday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,e3aef8dbe2ff4db5957627ddd2922d50,408,F,91.0,57000.0,2017,10,Thursday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,39a50f9f9c944fa99f695666826889eb,0,M,40.0,91000.0,2018,7,Wednesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,a4623fed77d44af6a5529344bc8e3d7c,168,M,44.0,48000.0,2018,6,Friday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,91b419fb52ef43dfa38d8ac1a8c95bec,168,F,78.0,68000.0,2018,3,Monday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,33197221621d45a586260daa593cde36,576,F,64.0,91000.0,2016,8,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,6afb16929af541568b5a78b5d1039810,576,F,63.0,76000.0,2015,10,Thursday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,ea817a9dae854c26b1cbf9fa52480194,576,F,26.0,69000.0,2015,10,Friday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,5ecc390bdbd24e4cbafffdcbdb90b4f1,504,F,82.0,81000.0,2015,11,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,9807a408d97540b4ab334e87d0fd0f81,0,M,62.0,102000.0,2016,10,Monday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,6be998814d624a4c807221ef2f8999ec,0,M,48.0,100000.0,2017,11,Monday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,080fc5e11b2a4dbeb88e1ffa952cb638,0,M,43.0,77000.0,2018,7,Wednesday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,7ca6bcfd20fc4b8488d8e7e590f0d44e,0,F,47.0,39000.0,2018,6,Tuesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,7a9c803dd43c4bafaabed460b7325961,0,F,63.0,67000.0,2016,4,Wednesday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,7a9c803dd43c4bafaabed460b7325961,168,F,63.0,67000.0,2016,4,Wednesday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,b4703f75abe14b4d9a073c9675d4c0cf,0,M,44.0,62000.0,2015,12,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,fb5bce7437f545ee92972d463917923e,0,M,70.0,55000.0,2018,5,Tuesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,196707e58dd34889905f2c4c3089ed5a,168,M,42.0,51000.0,2016,7,Friday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,2de5d49cd5c740a39aa3637228ca39d9,576,F,70.0,100000.0,2016,10,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,73ec3a37053c4d5893efedf53e0473eb,168,F,40.0,78000.0,2016,3,Saturday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,bacc303abb13474eb0794e50916ce582,0,M,41.0,73000.0,2018,2,Wednesday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,442f3da7855f4086ab047ee5d69e30f3,0,M,37.0,86000.0,2016,4,Tuesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,22d072830a384100928fbbc313e6184a,576,M,72.0,31000.0,2013,9,Friday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,22d072830a384100928fbbc313e6184a,0,M,72.0,31000.0,2013,9,Friday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,7d91899d3b73484b9d23340fd04f7b83,168,M,27.0,43000.0,2015,12,Thursday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,1280b4c8aa2a47dbbc1a7c79d0c9484d,0,M,48.0,42000.0,2014,5,Thursday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,1280b4c8aa2a47dbbc1a7c79d0c9484d,504,M,48.0,42000.0,2014,5,Thursday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,a4e14694c84c4601990dba55a2729841,576,M,61.0,67000.0,2018,4,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,8b7f0794dd894757bb6ca592bd3fce39,504,M,67.0,118000.0,2017,10,Saturday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,edb03c88f2dd493b86165cbcf467edad,504,F,58.0,47000.0,2016,8,Wednesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,7612d9106ce94b26970c2ae2adf13773,504,M,62.0,72000.0,2017,12,Wednesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,7deb44388feb4a9ea7681464bf16b8dd,408,M,36.0,41000.0,2016,6,Thursday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,846e2a96fe3249c4903cf333a15b08e5,576,F,36.0,77000.0,2016,8,Monday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,2d4bd960ee8045a7b79327ba3225b395,168,M,60.0,45000.0,2015,2,Sunday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,3dc88f458e6449d2a42f78561991ccc7,576,F,83.0,82000.0,2017,12,Thursday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,9cb7108abb1f4073806a00302faa8b44,576,M,45.0,55000.0,2017,9,Monday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,e0749ba1296b41e9adbdc27c979b2510,0,F,18.0,40000.0,2014,11,Thursday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,66ca11d7c3ff4161ac6bf9024a59d316,576,F,57.0,93000.0,2016,7,Sunday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,9180f430f01246179974362609f258b0,0,F,49.0,60000.0,2017,3,Sunday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,4bed8f61e4124992bbdcb03778839986,576,F,65.0,73000.0,2016,5,Sunday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,4bed8f61e4124992bbdcb03778839986,408,F,65.0,73000.0,2016,5,Sunday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,acef018f388441a6a8c192906b780fb4,504,F,81.0,110000.0,2018,1,Friday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,3d59ceeb962e4903baaaab85cfdb9ebd,168,M,33.0,42000.0,2015,9,Tuesday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,c60f5cd0bdc64124bf1c206f9bf94c64,504,M,37.0,48000.0,2018,4,Thursday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,e3ae3a1e77c247139b9d25155595bdf2,0,F,70.0,97000.0,2018,6,Friday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,2fc548b045ae4cc0baec39e7e3aa5999,0,M,38.0,44000.0,2016,2,Sunday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,f43629ebf20b403493c53513d771bb44,0,F,45.0,70000.0,2018,6,Monday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,bf08cd5a3a224626a4e5622557511d35,576,M,54.0,60000.0,2017,12,Saturday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,bf08cd5a3a224626a4e5622557511d35,168,M,54.0,60000.0,2017,12,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,5ed8e801cac342548714a22575e0d4c3,504,M,77.0,65000.0,2017,5,Wednesday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,9c1f111d35c1426e956b338716eb518b,408,M,75.0,97000.0,2015,11,Wednesday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,8ffe01892d014f09aeaa86a225356d76,408,F,57.0,63000.0,2017,11,Sunday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,f11743499e634af69fb43929618c117d,408,M,26.0,66000.0,2016,9,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,266271257b10422199198067f9773df6,576,F,50.0,74000.0,2017,8,Monday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,266271257b10422199198067f9773df6,168,F,50.0,74000.0,2017,8,Monday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,d2f6c336317c4bea9d39de34d702c1a0,0,M,27.0,62000.0,2015,2,Saturday,0,1,0,Not Completed
0,0,3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,1,0,0,1,d2f6c336317c4bea9d39de34d702c1a0,408,M,27.0,62000.0,2015,2,Saturday,0,1,0,Not Completed
0,0,4,3f207df678b143eea3cee63160fa8bed,1,1,1,0,0,0,1,c9c8f400a644462fa21759d49445bff1,408,M,68.0,51000.0,2014,4,Tuesday,0,1,0,Not Completed
