reward,difficulty,duration,offer_id_t,web,email,mobile,social,bogo,discount,informational,mem_id_t,time,gender,age,income,membership_year,membership_month,membership_day,offer completed,offer received,offer viewed,transaction
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,46bf4e6285494863808969a127d66138,336,F,34.0,33000.0,2015,9,Friday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,e3504fe85a1e4344be0987966279edfb,0,F,63.0,36000.0,2017,3,Tuesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,d41708667be04a42a02a9c4ec673765d,0,F,40.0,61000.0,2016,9,Sunday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,e5d9e755d4824d059283beb207256c6b,504,M,76.0,109000.0,2017,10,Thursday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,cf03e26617e3435ca8b44e80b38cf110,336,M,83.0,40000.0,2018,5,Wednesday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,cf03e26617e3435ca8b44e80b38cf110,168,M,83.0,40000.0,2018,5,Wednesday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,8f808e51d5614c859a4cd1ea857ba917,0,M,64.0,41000.0,2017,10,Friday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,d335181e52ea468891d3bf4aec67d10c,336,F,61.0,115000.0,2017,8,Monday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,0ad738158c52421eb5db2d42a1ad166c,168,M,63.0,89000.0,2015,12,Tuesday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,0ad738158c52421eb5db2d42a1ad166c,0,M,63.0,89000.0,2015,12,Tuesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,7be5dd52d7d540429299a9ee454774e7,504,M,47.0,71000.0,2017,3,Sunday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,7be5dd52d7d540429299a9ee454774e7,336,M,47.0,71000.0,2017,3,Sunday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,7be5dd52d7d540429299a9ee454774e7,408,M,47.0,71000.0,2017,3,Sunday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,7be5dd52d7d540429299a9ee454774e7,168,M,47.0,71000.0,2017,3,Sunday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,4fdfb0cfb2164596ac8df0661a13330a,408,M,60.0,40000.0,2017,10,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,c19bbec83bac41c8a08751286f2a7e27,504,M,24.0,59000.0,2018,3,Monday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,39b819c47d2e4b11b42140eb962b03b5,0,F,50.0,115000.0,2018,1,Monday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,39b819c47d2e4b11b42140eb962b03b5,168,F,50.0,115000.0,2018,1,Monday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,5922ee9b83594cc6931c06952d5a2ee6,168,M,60.0,118000.0,2015,11,Saturday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,5922ee9b83594cc6931c06952d5a2ee6,0,M,60.0,118000.0,2015,11,Saturday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,4d8877931b854bbb90e6103840b2a16f,0,M,92.0,48000.0,2017,11,Tuesday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,cea0771d55a14430a3cd9f87a5c9cf33,336,F,93.0,70000.0,2017,6,Saturday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,14eeeab1e08f47fc96b290ba90d9a46f,336,F,67.0,77000.0,2017,11,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,cc58250fc7404ff4859ba83701ed4a65,336,M,62.0,57000.0,2016,1,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,3a1ba750f9e94800b68427f34027ccd0,408,M,36.0,43000.0,2017,9,Saturday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,bd1e687ace0b4d62aaf516aaec150beb,408,M,40.0,41000.0,2018,4,Tuesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,bd1e687ace0b4d62aaf516aaec150beb,336,M,40.0,41000.0,2018,4,Tuesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,02a3aa431c1047be8eafec3dcd6b5fd0,0,M,54.0,70000.0,2018,6,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,db75a9880f03411d86d57e24cb107ed7,336,M,64.0,33000.0,2017,11,Wednesday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,db75a9880f03411d86d57e24cb107ed7,0,M,64.0,33000.0,2017,11,Wednesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,e118a9e0eded4bfd9014cae50c7d5d4e,504,M,71.0,62000.0,2017,10,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,3a3359289baf4fea995a0e9bb2972198,0,M,64.0,74000.0,2017,1,Thursday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,3a3359289baf4fea995a0e9bb2972198,168,M,64.0,74000.0,2017,1,Thursday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,c54fefd48d9e4a049023083b72946c74,0,M,38.0,96000.0,2017,9,Saturday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,c54fefd48d9e4a049023083b72946c74,408,M,38.0,96000.0,2017,9,Saturday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,c54fefd48d9e4a049023083b72946c74,168,M,38.0,96000.0,2017,9,Saturday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,7d13a4dbfdba4791a52aae70f57e9551,504,F,70.0,81000.0,2016,7,Tuesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,e75f73fab8ce4fd2a90108fd190fc676,408,F,73.0,56000.0,2014,9,Monday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,e75f73fab8ce4fd2a90108fd190fc676,504,F,73.0,56000.0,2014,9,Monday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,e75f73fab8ce4fd2a90108fd190fc676,168,F,73.0,56000.0,2014,9,Monday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,609a44418b6a44baa130521d083c78c1,168,M,55.0,62000.0,2015,10,Friday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,8119a36f32e94a8ab2d1e94cd5df0a99,0,F,20.0,45000.0,2017,10,Monday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,3d0fece0ce584b8c9a2820da552fdbab,0,M,46.0,51000.0,2017,11,Sunday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,3d0fece0ce584b8c9a2820da552fdbab,168,M,46.0,51000.0,2017,11,Sunday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,aedba933c467488a82f5b83fa981ef8a,504,F,43.0,84000.0,2017,1,Saturday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,952ebb382de0489db454f37dcd7da71d,0,F,80.0,64000.0,2014,12,Monday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,952ebb382de0489db454f37dcd7da71d,168,F,80.0,64000.0,2014,12,Monday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,36747348fbca4cdfb6532cbbb4179154,168,F,58.0,73000.0,2017,11,Saturday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,36747348fbca4cdfb6532cbbb4179154,504,F,58.0,73000.0,2017,11,Saturday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,50a2b91918ba45b6bcd2556f70c75aa0,336,M,22.0,61000.0,2017,11,Saturday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,50a2b91918ba45b6bcd2556f70c75aa0,168,M,22.0,61000.0,2017,11,Saturday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,50a2b91918ba45b6bcd2556f70c75aa0,0,M,22.0,61000.0,2017,11,Saturday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,7442737db478422b8db9f223f2c1ddd0,336,M,79.0,102000.0,2015,11,Sunday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,497661c41c2c412b89e33f3403712cee,504,M,52.0,82000.0,2015,10,Friday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,00aee28bbb3848dd8a31f0c91dc267dd,504,M,21.0,59000.0,2018,1,Saturday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,dc71eebf1112489987b78e2d7a621745,336,M,42.0,32000.0,2014,9,Tuesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,03922ce960124f4a8c4acd2a332ef296,0,M,61.0,62000.0,2018,2,Thursday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,03922ce960124f4a8c4acd2a332ef296,168,M,61.0,62000.0,2018,2,Thursday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,b36bf3f9b2534cdab28a1d6e2588e939,0,M,41.0,35000.0,2017,9,Wednesday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,b36bf3f9b2534cdab28a1d6e2588e939,168,M,41.0,35000.0,2017,9,Wednesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,cec1d23a78844da4bd75d65280e10716,0,F,62.0,88000.0,2017,10,Wednesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,34e19e3dc5ea431a810374298da4d28b,0,M,23.0,74000.0,2017,11,Friday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,34e19e3dc5ea431a810374298da4d28b,336,M,23.0,74000.0,2017,11,Friday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,34e19e3dc5ea431a810374298da4d28b,168,M,23.0,74000.0,2017,11,Friday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,2193267a91d747dfa7197bb39c78b2e5,0,M,63.0,86000.0,2017,3,Sunday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,2193267a91d747dfa7197bb39c78b2e5,504,M,63.0,86000.0,2017,3,Sunday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,2193267a91d747dfa7197bb39c78b2e5,336,M,63.0,86000.0,2017,3,Sunday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,d2e88e95c0ae41c0980e4cfc10d162d8,336,M,82.0,73000.0,2018,3,Monday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,d2e88e95c0ae41c0980e4cfc10d162d8,168,M,82.0,73000.0,2018,3,Monday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,5aff1ed327694a849b9b51e8125e2be9,408,M,37.0,34000.0,2017,10,Thursday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,f13fe67a7ce64cfbb0e8a747000265c7,168,M,72.0,52000.0,2016,9,Tuesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,f13fe67a7ce64cfbb0e8a747000265c7,336,M,72.0,52000.0,2016,9,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,baec6fd421ca41948585242e20df9852,504,M,59.0,68000.0,2015,8,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,8f0e2df6cc8c4bc2926ca426820789e1,336,M,83.0,49000.0,2018,2,Thursday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,da5b9a0ab0424d51a502f9423dc75c81,168,M,23.0,32000.0,2018,7,Sunday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,da5b9a0ab0424d51a502f9423dc75c81,0,M,23.0,32000.0,2018,7,Sunday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,1d19314760704243bdcf289e962df5a9,336,F,71.0,56000.0,2018,7,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,352d5ef7eadd4933907c8a1428fca571,504,M,61.0,65000.0,2018,7,Sunday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,1359818aa5bc4becaad9c18df5dbf776,408,F,52.0,99000.0,2018,4,Thursday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,a9cedc8333814f60a3d146b2aed75b58,504,F,19.0,60000.0,2017,1,Tuesday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,d69b874c0b504bb1b445df034fa874a9,408,F,28.0,65000.0,2017,1,Saturday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,d69b874c0b504bb1b445df034fa874a9,504,F,28.0,65000.0,2017,1,Saturday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,05e6bcb70fe14e0da4730527ca35a4ae,408,O,84.0,51000.0,2016,1,Saturday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,b8930acd06ae4887b40c7c2534c99427,336,M,70.0,82000.0,2018,4,Monday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,b8930acd06ae4887b40c7c2534c99427,504,M,70.0,82000.0,2018,4,Monday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,d0a80415b84c4df4908b8403b19765e3,168,M,53.0,37000.0,2016,2,Thursday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,9cadf8cda9fc4491b4e48d23fac9661a,168,F,69.0,64000.0,2017,8,Sunday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,9cadf8cda9fc4491b4e48d23fac9661a,0,F,69.0,64000.0,2017,8,Sunday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,c0959d8c325f4f1999037c9c60b766b2,168,F,51.0,119000.0,2018,5,Thursday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,c0959d8c325f4f1999037c9c60b766b2,504,F,51.0,119000.0,2018,5,Thursday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,9f24629e9e0e409a95c9b025fb3be69a,504,F,52.0,32000.0,2016,7,Sunday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,9f24629e9e0e409a95c9b025fb3be69a,408,F,52.0,32000.0,2016,7,Sunday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,3c7e0f5ed941481ebd0bdf5aa27be1d6,408,M,56.0,100000.0,2017,9,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,3c7e0f5ed941481ebd0bdf5aa27be1d6,336,M,56.0,100000.0,2017,9,Tuesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,ede5e0e729d2430e8fe1f96a91d480f2,336,F,82.0,70000.0,2016,11,Tuesday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,9708b3de4f8740b29a545c034c0f1cdb,336,F,66.0,53000.0,2018,3,Thursday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,4e8b65bc8e964b8f96750fb00de1e90c,336,F,28.0,66000.0,2015,5,Friday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,4e8b65bc8e964b8f96750fb00de1e90c,504,F,28.0,66000.0,2015,5,Friday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,85a4b98da3254e0986fc5a1ee9d5c1cc,0,M,21.0,32000.0,2017,3,Friday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,d11c5393ef3642b1b7a458ac7dc14aa8,504,M,82.0,34000.0,2018,5,Wednesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,8cdcacba1ef44cae85558dd47fa23072,408,M,57.0,83000.0,2018,2,Friday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,8cdcacba1ef44cae85558dd47fa23072,0,M,57.0,83000.0,2018,2,Friday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,8cdcacba1ef44cae85558dd47fa23072,168,M,57.0,83000.0,2018,2,Friday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,13629eb02b5b4b429c469ca53a5931aa,336,F,67.0,78000.0,2018,1,Thursday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,d9bd65bf66f74cd0b9a8f626ed14f7d8,0,F,31.0,34000.0,2017,9,Sunday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,55c6ffab59fb4204b766d0dcf4db8882,168,F,55.0,103000.0,2015,8,Thursday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,f175e633f1324c838ba3d719e27bcad2,336,M,50.0,56000.0,2018,6,Tuesday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,fdea2f3817d74cd9a4b2ce819e62c824,504,M,38.0,89000.0,2018,4,Tuesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,fdea2f3817d74cd9a4b2ce819e62c824,0,M,38.0,89000.0,2018,4,Tuesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,6833c0c2069842cdbfda43ea47e64620,408,F,49.0,50000.0,2018,1,Thursday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,6833c0c2069842cdbfda43ea47e64620,504,F,49.0,50000.0,2018,1,Thursday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,4a652d9f45234df1b94aeddc46c66c77,336,M,83.0,70000.0,2015,12,Wednesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,4a652d9f45234df1b94aeddc46c66c77,0,M,83.0,70000.0,2015,12,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,2d0884ac790148f3a57e97a84eb3d302,168,M,34.0,41000.0,2018,5,Monday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,17762dabd76b4a5e998233a437c14030,336,F,39.0,72000.0,2017,10,Thursday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,b24ff3da6ff94079bb4d15ab7420e4b8,336,F,49.0,99000.0,2015,11,Saturday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,f0986f270b1f4112bc3254366325f819,168,M,54.0,32000.0,2016,1,Tuesday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,f0986f270b1f4112bc3254366325f819,336,M,54.0,32000.0,2016,1,Tuesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,6c95222abddf42a3a28fe1425c7e173e,336,F,66.0,71000.0,2018,7,Monday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,5ebe9f31969a453da31dd70fedd6c1eb,336,M,48.0,36000.0,2018,6,Thursday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,9db461d6bafe42cfbe9cab24154530a7,0,F,82.0,74000.0,2018,7,Tuesday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,9db461d6bafe42cfbe9cab24154530a7,336,F,82.0,74000.0,2018,7,Tuesday,0,1,0,Not Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,f1bcf3081d46456696400dce6ca36e11,168,F,64.0,85000.0,2015,9,Monday,0,1,0,Not Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,f1bcf3081d46456696400dce6ca36e11,408,F,64.0,85000.0,2015,9,Monday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,f1bcf3081d46456696400dce6ca36e11,0,F,64.0,85000.0,2015,9,Monday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,3504fbcd34474688ac705a18dbf6f9f9,168,M,67.0,39000.0,2017,10,Saturday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,69d92a8045434be1aac3a9aede35d961,336,F,57.0,78000.0,2017,2,Monday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,72a8eb3e9a40479faabc6be1b1bc872e,504,M,64.0,48000.0,2018,6,Saturday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,72a8eb3e9a40479faabc6be1b1bc872e,168,M,64.0,48000.0,2018,6,Saturday,0,1,0,Completed
3,7,7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1,1,0,1,0,3ae61bb2d55341d082bddb6938d494db,504,M,73.0,63000.0,2016,8,Wednesday,0,1,0,Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,3ae61bb2d55341d082bddb6938d494db,408,M,73.0,63000.0,2016,8,Wednesday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,534041374d564f06ad470c46a851464a,168,M,58.0,57000.0,2016,8,Friday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,534041374d564f06ad470c46a851464a,504,M,58.0,57000.0,2016,8,Friday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,a89e75b62ad648d68d4160653f36d901,408,M,44.0,65000.0,2018,2,Saturday,0,1,0,Completed
5,20,10,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0,0,0,1,0,8364ddc3bc524a7d9eb872e70fda3e0d,408,M,53.0,32000.0,2017,10,Sunday,0,1,0,Not Completed
2,10,10,fafdcd668e3743c1bb461111dcafc2a4,1,1,1,1,0,1,0,bd40b5d8818e40bba31a9c1195255017,168,M,26.0,67000.0,2017,7,Monday,0,1,0,Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,bd40b5d8818e40bba31a9c1195255017,408,M,26.0,67000.0,2017,7,Monday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,cb05753845764558b432e0349408c6e2,504,M,19.0,31000.0,2018,2,Saturday,0,1,0,Not Completed
2,10,7,2906b810c7d4411798c6938adc9daaa5,1,1,1,0,0,1,0,96478f7e1a44473f8e29342139a0b836,504,F,76.0,85000.0,2017,9,Sunday,0,1,0,Not Completed
